Equipment,Substation Name,"Reliability Risk Matrix (PoF,CoF)",line,type,Equipment Type,Date,Age,Failure Type,_merge
45464321,BAIR SUB,12,D,BRKR,,,,,left_only
42635436,CHARCA SUB,22,D,BRKR,,,,,left_only
44727804,TRIMBLE SUB,22,D,BRKR,,,,,left_only
42630941,WEST FRESNO SUB,22,D,BRKR,,,,,left_only
42688654,ARCATA SUB,22,D,BRKR,,,,,left_only
42692015,BAIR SUB,22,D,BRKR,,,,,left_only
42692011,BAIR SUB,22,D,BRKR,,,,,left_only
44139171,TAFT SUB,22,D,BRKR,,,,,left_only
42734615,SEMITROPIC SUB,22,D,BRKR,,,,,left_only
44992005,BELLE HAVEN SUB,22,D,BRKR,,,,,left_only
45593482,VACAVILLE SUB,12,D,BRKR,,,,,left_only
45420954,EDES SUB,12,D,BRKR,,,,,left_only
44144219,SEMITROPIC SUB,22,D,BRKR,,,,,left_only
44144220,SEMITROPIC SUB,22,D,BRKR,,,,,left_only
44825304,LERDO SUB,12,D,BRKR,,,,,left_only
45205495,BOGUE SUB,12,D,BRKR,,,,,left_only
45686172,SAN LUIS OBISPO SUB,22,D,BRKR,,,,,left_only
45511271,HUMBOLDT BAY PP,22,D,BRKR,,,,,left_only
44852214,STOCKTON A SUB,12,D,BRKR,,,,,left_only
45562748,DAIRYLAND SUB,12,D,BRKR,,,,,left_only
45711751,SAN CARLOS SUB,12,D,BRKR,,,,,left_only
45670263,PETALUMA C SUB,12,D,BRKR,,,,,left_only
45753211,STOCKTON A SUB,12,D,BRKR,,,,,left_only
44635531,COTTLE SUB,12,D,BRKR,,,,,left_only
42703421,VACA DIXON SUB,22,D,BRKR,,,,,left_only
43143483,LUCERNE SUB,22,D,BRKR,,,,,left_only
42749555,GERBER SUB,22,D,BRKR,,,,,left_only
42603258,DESCHUTES SUB,22,D,BRKR,,,,,left_only
44356530,WESTPARK SUB,22,D,BRKR,,,,,left_only
43175642,ANITA SUB,22,D,BRKR,,,,,left_only
42641869,MAGUNDEN SUB,22,D,BRKR,,,,,left_only
43131219,EUREKA A SUB,22,D,BRKR,,,,,left_only
42831541,DIXON SUB,22,D,BRKR,,,,,left_only
43145746,EL PATIO SUB,22,D,BRKR,,,,,left_only
42745952,ALHAMBRA SUB,22,D,BRKR,,,,,left_only
44930343,WESTPARK SUB,12,D,BRKR,,,,,left_only
42749505,PUTAH CREEK SUB,22,D,BRKR,,,,,left_only
42737536,PEABODY SUB,22,D,BRKR,,,,,left_only
45438371,LAWRENCE SUB,22,D,BRKR,,,,,left_only
42831524,DIXON SUB,22,D,BRKR,,,,,left_only
45411626,GREENBRAE SUB,22,D,BRKR,,,,,left_only
44229620,MENDOCINO SUB,22,D,BRKR,,,,,left_only
42698796,WOODSIDE SUB,22,D,BRKR,,,,,left_only
43182810,SANTA YNEZ SUB,22,D,BRKR,,,,,left_only
42595787,FLINT SUB,22,D,BRKR,,,,,left_only
42731814,TASSAJARA SUB,22,D,BRKR,,,,,left_only
43187544,ORTIGA SUB,22,D,BRKR,,,,,left_only
42645714,GRAND ISLAND SUB,22,D,BRKR,,,,,left_only
42676449,STOCKDALE SUB,32,D,BRKR,,,,,left_only
42705176,MADERA SUB,22,D,BRKR,,,,,left_only
42731083,KONOCTI SUB,22,D,BRKR,,,,,left_only
42553049,JESSUP SUB,22,D,BRKR,,,,,left_only
45306584,BELLE HAVEN SUB,22,D,BRKR,,,,,left_only
43602588,MANCHESTER SUB,22,D,BRKR,,,,,left_only
42605857,PLAINFIELD SUB,22,D,BRKR,,,,,left_only
42667898,PEASE SUB,22,D,BRKR,,,,,left_only
44433601,SPRING GAP PH,22,D,BRKR,,,,,left_only
42687870,ARCATA SUB,22,D,BRKR,,,,,left_only
43139158,MIDWAY SUB,22,D,BRKR,,,,,left_only
44739533,LERDO SUB,12,D,BRKR,,,,,left_only
44913860,BULLARD SUB,12,D,BRKR,,,,,left_only
43191519,PEASE SUB,22,D,BRKR,,,,,left_only
42708022,HAMMER SUB,22,D,BRKR,,,,,left_only
44662238,TAFT SUB,22,D,BRKR,,,,,left_only
42841912,MIDWAY SUB,22,D,BRKR,,,,,left_only
43590678,GOOSE LAKE SUB,22,D,BRKR,,,,,left_only
44992027,ORO FINO SUB,22,D,BRKR,,,,,left_only
45410706,LOYOLA SUB,22,D,BRKR,,,,,left_only
42549987,KNIGHTS LANDING SUB,22,D,BRKR,,,,,left_only
42710419,ORICK SUB,22,D,BRKR,,,,,left_only
44448903,CABRILLO SUB,22,D,BRKR,,,,,left_only
45142523,COLUSA SUB,22,D,BRKR,,,,,left_only
43184114,ORO LOMA SUB,22,D,BRKR,,,,,left_only
45448121,COALINGA #2 SUB,22,D,BRKR,,,,,left_only
42670260,SANTA MARIA SUB,22,D,BRKR,,,,,left_only
44377458,MILLBRAE SUB,22,D,BRKR,,,,,left_only
43173130,DINUBA SUB,22,D,BRKR,,,,,left_only
42690921,HIGHLANDS SUB,22,D,BRKR,,,,,left_only
42739301,GIFFEN SUB,22,D,BRKR,,,,,left_only
42780684,OROSI SUB,22,D,BRKR,,,,,left_only
42683464,VASCO SUB,22,D,BRKR,,,,,left_only
44165916,WISE 1 & 2 PH,22,D,BRKR,,,,,left_only
42631602,TUPMAN SUB,22,D,BRKR,,,,,left_only
44837015,CHICO B SUB,12,D,BRKR,,,,,left_only
42734657,CANTUA SUB,22,D,BRKR,,,,,left_only
44921933,DINUBA SUB,22,D,BRKR,,,,,left_only
42734659,CANTUA SUB,22,D,BRKR,,,,,left_only
44278014,BROWNS VALLEY ENERGY,22,D,BRKR,,,,,left_only
43684112,OLD RIVER SUB,22,D,BRKR,,,,,left_only
42676476,CARUTHERS SUB,22,D,BRKR,,,,,left_only
42838918,TEJON SUB,22,D,BRKR,,,,,left_only
45166113,CHOLAME SUB,22,D,BRKR,,,,,left_only
42663907,WHISMAN SUB,22,D,BRKR,,,,,left_only
42838676,SMYRNA SUB,22,D,BRKR,,,,,left_only
42703358,STROUD SUB,22,D,BRKR,,,,,left_only
42749576,FRUITVALE SUB,22,D,BRKR,,,,,left_only
42698792,WOODSIDE SUB,22,D,BRKR,,,,,left_only
42838680,SMYRNA SUB,22,D,BRKR,,,,,left_only
42640843,DINUBA SUB,32,D,BRKR,,,,,left_only
42838911,TEJON SUB,22,D,BRKR,,,,,left_only
43187569,ORTIGA SUB,22,D,BRKR,,,,,left_only
42749578,FRUITVALE SUB,22,D,BRKR,,,,,left_only
42735611,HURON SUB,22,D,BRKR,,,,,left_only
42739303,GIFFEN SUB,22,D,BRKR,,,,,left_only
42595789,FLINT SUB,22,D,BRKR,,,,,left_only
45142528,COLUSA SUB,22,D,BRKR,,,,,left_only
42732330,PIT #3 PH,22,D,BRKR,,,,,left_only
45237483,SANTA NELLA SUB,22,D,BRKR,,,,,left_only
45329428,PERRY SUB,12,D,BRKR,,,,,left_only
42735613,HURON SUB,22,D,BRKR,,,,,left_only
44698617,RIO BRAVO SUB,22,D,BRKR,,,,,left_only
43182814,SANTA YNEZ SUB,22,D,BRKR,,,,,left_only
44764237,CMC SUB,22,D,BRKR,,,,,left_only
42703360,STROUD SUB,22,D,BRKR,,,,,left_only
42703353,STROUD SUB,22,D,BRKR,,,,,left_only
43601758,GUERNSEY SUB,22,D,BRKR,,,,,left_only
45169717,CUYAMA SUB,22,D,BRKR,,,,,left_only
44178103,LAKEVIEW SUB,22,D,BRKR,,,,,left_only
44696224,SHAFTER SUB,22,D,BRKR,,,,,left_only
44178104,LAKEVIEW SUB,22,D,BRKR,,,,,left_only
44339801,MAXWELL SUB,22,D,BRKR,,,,,left_only
45609892,HIGHLANDS SUB,12,D,BRKR,,,,,left_only
43683530,LAKEVIEW SUB,22,D,BRKR,,,,,left_only
45562882,TERMINOUS SUB,22,D,BRKR,,,,,left_only
45366113,DUNNIGAN SUB,22,D,BRKR,,,,,left_only
45366145,DUNNIGAN SUB,22,D,BRKR,,,,,left_only
45487845,CATLETT SUB,22,D,BRKR,,,,,left_only
45554962,COUNTRY CLUB SUB,22,D,BRKR,,,,,left_only
45651837,RIO DELL SUB,22,D,BRKR,,,,,left_only
45366143,DUNNIGAN SUB,22,D,BRKR,,,,,left_only
45404527,LUCERNE SUB,22,D,BRKR,,,,,left_only
45208106,BLUE LAKE SUB,22,D,BRKR,,,,,left_only
45651839,RIO DELL SUB,22,D,BRKR,,,,,left_only
45753849,OROVILLE SUB,22,D,BRKR,,,,,left_only
45668895,OTTER SUB,22,D,BRKR,,,,,left_only
45221027,TEJON SUB,22,D,BRKR,,,,,left_only
45707303,SAN BERNARD SUB,22,D,BRKR,,,,,left_only
45389951,WHEATLAND SUB,22,D,BRKR,,,,,left_only
45579017,KANAKA SUB,22,D,BRKR,,,,,left_only
45707301,SAN BERNARD SUB,22,D,BRKR,,,,,left_only
45588506,MARTELL SUB,22,D,BRKR,,,,,left_only
45452231,POINT PINOLE SUB,22,D,BRKR,,,,,left_only
45587983,ROCKLIN SUB,22,D,BRKR,,,,,left_only
44924489,TEMBLOR SUB,12,D,BRKR,,,,,left_only
45304769,CALFLAX SUB,12,D,BRKR,,,,,left_only
45304771,CALFLAX SUB,12,D,BRKR,,,,,left_only
45595148,SPENCE SUB,12,D,BRKR,,,,,left_only
45419149,DEEPWATER SUB,12,D,BRKR,,,,,left_only
45471516,SPENCE SUB,12,D,BRKR,,,,,left_only
45712077,CARBONA SUB,12,D,BRKR,,,,,left_only
45666772,PARADISE SUB,12,D,BRKR,,,,,left_only
45744126,PARADISE SUB,12,D,BRKR,,,,,left_only
45595151,SPENCE SUB,12,D,BRKR,,,,,left_only
45623485,POINT ARENA SUB,12,D,BRKR,,,,,left_only
45712080,CARBONA SUB,12,D,BRKR,,,,,left_only
45595155,SPENCE SUB,12,D,BRKR,,,,,left_only
45712073,CARBONA SUB,12,D,BRKR,,,,,left_only
45712086,CARBONA SUB,12,D,BRKR,,,,,left_only
45712075,CARBONA SUB,12,D,BRKR,,,,,left_only
45712089,CARBONA SUB,12,D,BRKR,,,,,left_only
45712091,CARBONA SUB,12,D,BRKR,,,,,left_only
45712093,CARBONA SUB,12,D,BRKR,,,,,left_only
45712082,CARBONA SUB,12,D,BRKR,,,,,left_only
45712069,CARBONA SUB,12,D,BRKR,,,,,left_only
45712071,CARBONA SUB,12,D,BRKR,,,,,left_only
45712084,CARBONA SUB,12,D,BRKR,,,,,left_only
45732306,PARADISE SUB,12,D,BRKR,,,,,left_only
43189685,EIGHT MILE SUB,22,D,BRKR,,,,,left_only
42740983,WEST POINT PH,22,D,BRKR,,,,,left_only
45128415,NEWARK DIST SUB,12,D,BRKR,,,,,left_only
42708024,HAMMER SUB,22,D,BRKR,,,,,left_only
42698794,WOODSIDE SUB,22,D,BRKR,,,,,left_only
42841914,MIDWAY SUB,22,D,BRKR,,,,,left_only
42709499,WISE 1 & 2 PH,22,D,BRKR,,,,,left_only
42835539,OREGON TRAIL SUB,22,D,BRKR,,,,,left_only
44600632,GATES SUB,22,D,BRKR,,,,,left_only
42745260,SANTA MARIA SUB,22,D,BRKR,,,,,left_only
43684131,EAST MARYSVILLE SUB,22,D,BRKR,,,,,left_only
42634464,GANSNER SUB,22,D,BRKR,,,,,left_only
45221096,TIVY VALLEY SUB,12,D,BRKR,,,,,left_only
42705817,LINCOLN SUB,22,D,BRKR,,,,,left_only
43702758,DIVIDE SUB,22,D,BRKR,,,,,left_only
44895569,BUTTE SUB,22,D,BRKR,,,,,left_only
45005132,ROSSMOOR SUB,22,D,BRKR,,,,,left_only
42677344,WHISMAN SUB,22,D,BRKR,,,,,left_only
43162908,DINUBA SUB,22,D,BRKR,,,,,left_only
44385738,BOLINAS SUB,22,D,BRKR,,,,,left_only
42707436,NEWMAN SUB,22,D,BRKR,,,,,left_only
42576487,SYCAMORE CREEK SUB,22,D,BRKR,,,,,left_only
42607281,CLAY SUB,22,D,BRKR,,,,,left_only
44930988,EL NIDO SUB,22,D,BRKR,,,,,left_only
43182033,EEL RIVER SUB,22,D,BRKR,,,,,left_only
42707396,BURNS SUB,22,D,BRKR,,,,,left_only
45308819,LIVERMORE SUB,12,D,BRKR,,,,,left_only
43157574,MENDOTA SUB,22,D,BRKR,,,,,left_only
42676425,VICTOR SUB,22,D,BRKR,,,,,left_only
42835435,EL CAPITAN SUB,22,D,BRKR,,,,,left_only
44930990,EL NIDO SUB,22,D,BRKR,,,,,left_only
45320876,MOUNTAIN VIEW SUB,22,D,BRKR,,,,,left_only
43485020,STILLWATER SUB,22,D,BRKR,,,,,left_only
43595804,WEST FRESNO SUB,22,D,BRKR,,,,,left_only
42708020,ORTIGA SUB,22,D,BRKR,,,,,left_only
42674483,CHOWCHILLA SUB,22,D,BRKR,,,,,left_only
42707434,NEWMAN SUB,22,D,BRKR,,,,,left_only
42711826,WESTPARK SUB,22,D,BRKR,,,,,left_only
44848673,CASTROVILLE SUB,12,D,BRKR,,,,,left_only
44187793,WOODLAND SUB,22,D,BRKR,,,,,left_only
42706757,LAS POSITAS SUB,22,D,BRKR,,,,,left_only
40991151,OAKLAND X SUB,52,D,BRKR,,,,,left_only
44783176,GEYSERVILLE SUB,22,D,BRKR,,,,,left_only
42742949,KERMAN SUB,22,D,BRKR,,,,,left_only
44930989,EL NIDO SUB,22,D,BRKR,,,,,left_only
43693199,GRASS VALLEY SUB,22,D,BRKR,,,,,left_only
42728093,LAMONT SUB,22,D,BRKR,,,,,left_only
44183895,EEL RIVER SUB,22,D,BRKR,,,,,left_only
44283257,HONCUT SUB,22,D,BRKR,,,,,left_only
43693197,GRASS VALLEY SUB,22,D,BRKR,,,,,left_only
42597373,LIVE OAK SUB,22,D,BRKR,,,,,left_only
45188281,ZACA SUB,22,D,BRKR,,,,,left_only
45453219,PLACER SUB,22,D,BRKR,,,,,left_only
44739532,LERDO SUB,12,D,BRKR,,,,,left_only
42730958,SAN RAFAEL SUB,22,D,BRKR,,,,,left_only
44878693,AVENA SUB,12,D,BRKR,,,,,left_only
44638191,HIGGINS SUB,22,D,BRKR,,,,,left_only
43136552,RIO DELL SUB,22,D,BRKR,,,,,left_only
44905837,WILLOWS A SUB,22,D,BRKR,,,,,left_only
44329886,LE GRAND SUB,22,D,BRKR,,,,,left_only
42735257,HIGHWAY SUB,22,D,BRKR,,,,,left_only
45181976,TRIMBLE SUB,22,D,BRKR,,,,,left_only
44836065,LODI SUB,22,D,BRKR,,,,,left_only
40995333,COUNTRY CLUB SUB,42,D,BRKR,,,,,left_only
42758155,MCFARLAND SUB,22,D,BRKR,,,,,left_only
43182428,MALAGA SUB,22,D,BRKR,,,,,left_only
45060616,AVENA SUB,12,D,BRKR,,,,,left_only
44877775,GUALALA SUB,22,D,BRKR,,,,,left_only
42595898,FAIRWAY SUB,22,D,BRKR,,,,,left_only
44170295,TRACY SUB,22,D,BRKR,,,,,left_only
42735812,BELLE HAVEN SUB,22,D,BRKR,,,,,left_only
42831526,DIXON SUB,22,D,BRKR,,,,,left_only
42676423,VICTOR SUB,22,D,BRKR,,,,,left_only
43590798,PANOCHE SUB,22,D,BRKR,,,,,left_only
44739531,LERDO SUB,12,D,BRKR,,,,,left_only
43170025,EAST NICOLAUS SUB,22,D,BRKR,,,,,left_only
42670345,BELL SUB,22,D,BRKR,,,,,left_only
42623767,ARBUCKLE SUB,22,D,BRKR,,,,,left_only
44076942,WEST FRESNO SUB,22,D,BRKR,,,,,left_only
42757435,OROSI SUB,22,D,BRKR,,,,,left_only
43173326,DALY CITY SUB,22,D,BRKR,,,,,left_only
43595800,WEST FRESNO SUB,22,D,BRKR,,,,,left_only
43251990,WESTPARK SUB,22,D,BRKR,,,,,left_only
45419151,DEEPWATER SUB,12,D,BRKR,,,,,left_only
42746396,BRITTON SUB,22,D,BRKR,,,,,left_only
43134733,MARYSVILLE SUB,22,D,BRKR,,,,,left_only
42671512,ORLAND B SUB,22,D,BRKR,,,,,left_only
42600986,OLIVEHURST SUB,22,D,BRKR,,,,,left_only
43687277,VALLEY HOME SUB,22,D,BRKR,,,,,left_only
44696221,SHAFTER SUB,22,D,BRKR,,,,,left_only
45303043,PHILO SUB,12,D,BRKR,,,,,left_only
42786088,WOODACRE SUB,22,D,BRKR,,,,,left_only
42726752,PUTAH CREEK SUB,22,D,BRKR,,,,,left_only
43595807,WEST FRESNO SUB,22,D,BRKR,,,,,left_only
43175647,ANITA SUB,22,D,BRKR,,,,,left_only
42646062,STOCKTON A SUB,32,D,BRKR,,,,,left_only
42690245,SUMMIT SUB,22,D,BRKR,,,,,left_only
43170024,EAST NICOLAUS SUB,22,D,BRKR,,,,,left_only
43137177,RIO DELL SUB,22,D,BRKR,,,,,left_only
43603698,MANCHESTER SUB,22,D,BRKR,,,,,left_only
44076943,WEST FRESNO SUB,22,D,BRKR,,,,,left_only
45404468,COUNTRY CLUB SUB,22,D,BRKR,,,,,left_only
43689058,GRASS VALLEY SUB,22,D,BRKR,,,,,left_only
44894530,JACOBS CORNER SUB,12,D,BRKR,,,,,left_only
42705716,HENRIETTA SUB,22,D,BRKR,,,,,left_only
42708701,GARBERVILLE SUB,22,D,BRKR,,,,,left_only
45453572,BULLARD SUB,12,D,BRKR,,,,,left_only
42697720,WISE 1 & 2 PH,22,D,BRKR,,,,,left_only
42735814,BELLE HAVEN SUB,22,D,BRKR,,,,,left_only
44836063,LODI SUB,22,D,BRKR,,,,,left_only
43687279,VALLEY HOME SUB,22,D,BRKR,,,,,left_only
44170280,DEEPWATER SUB,22,D,BRKR,,,,,left_only
42677224,PALMER SUB,22,D,BRKR,,,,,left_only
45071479,FMC SUB,22,D,BRKR,,,,,left_only
42737614,HERDLYN SUB,22,D,BRKR,,,,,left_only
42757515,WAHTOKE SUB,22,D,BRKR,,,,,left_only
44320613,EUREKA A SUB,22,D,BRKR,,,,,left_only
43168594,EAST NICOLAUS SUB,22,D,BRKR,,,,,left_only
42675455,CHOWCHILLA SUB,22,D,BRKR,,,,,left_only
44447065,BAIR SUB,22,D,BRKR,,,,,left_only
42714819,SHADY GLEN SUB,22,D,BRKR,,,,,left_only
42671414,HARDWICK SUB,22,D,BRKR,,,,,left_only
42676474,CARUTHERS SUB,22,D,BRKR,,,,,left_only
42597381,LIVE OAK SUB,22,D,BRKR,,,,,left_only
44381657,MADERA SUB,22,D,BRKR,,,,,left_only
45261752,PLACERVILLE SUB,12,D,BRKR,,,,,left_only
42735034,KINGSBURG SUB,22,D,BRKR,,,,,left_only
42627203,CHALLENGE SUB,22,D,BRKR,,,,,left_only
45088229,STONE CORRAL SUB,12,D,BRKR,,,,,left_only
43162916,WEEDPATCH SUB,22,D,BRKR,,,,,left_only
44324402,SAN JOAQUIN #2 PH,22,D,BRKR,,,,,left_only
42597775,PEACHTON SUB,22,D,BRKR,,,,,left_only
44076941,WEST FRESNO SUB,22,D,BRKR,,,,,left_only
40994788,TWISSELMAN SUB,52,D,BRKR,,,,,left_only
44852146,STOCKTON A SUB,12,D,BRKR,,,,,left_only
45071481,FMC SUB,22,D,BRKR,,,,,left_only
45470377,KNIGHTS LANDING SUB,22,D,BRKR,,,,,left_only
44231046,MAXWELL SUB,22,D,BRKR,,,,,left_only
42748007,CAYUCOS SUB,22,D,BRKR,,,,,left_only
44894893,STOCKTON A SUB,12,D,BRKR,,,,,left_only
44858526,CORTINA SUB,22,D,BRKR,,,,,left_only
42579671,CHICO B SUB,22,D,BRKR,,,,,left_only
42681868,WYANDOTTE SUB,22,D,BRKR,,,,,left_only
45267279,SAN CARLOS SUB,12,D,BRKR,,,,,left_only
44854039,SISQUOC SUB,22,D,BRKR,,,,,left_only
44171508,CAMDEN SUB,22,D,BRKR,,,,,left_only
42687946,ZAMORA SUB,22,D,BRKR,,,,,left_only
44912364,STONE CORRAL SUB,22,D,BRKR,,,,,left_only
40993687,STUART SUB,42,D,BRKR,,,,,left_only
42730986,SUNOL SUB,22,D,BRKR,,,,,left_only
42626298,OLD RIVER SUB,22,D,BRKR,,,,,left_only
44905256,FORT BRAGG A SUB,12,D,BRKR,,,,,left_only
44329964,LE GRAND SUB,22,D,BRKR,,,,,left_only
40993692,STUART SUB,42,D,BRKR,,,,,left_only
43134736,MARYSVILLE SUB,22,D,BRKR,,,,,left_only
45104658,SMARTVILLE SUB,22,D,BRKR,,,,,left_only
42620830,LINDEN SUB,22,D,BRKR,,,,,left_only
45187233,GANSO SUB,22,D,BRKR,,,,,left_only
43593570,WEST FRESNO SUB,22,D,BRKR,,,,,left_only
45658655,BELLE HAVEN SUB,22,D,BRKR,,,,,left_only
43190367,FAIRHAVEN SUB,22,D,BRKR,,,,,left_only
42691607,SAN ARDO SUB,22,D,BRKR,,,,,left_only
40997225,SAN CARLOS SUB,32,D,BRKR,,,,,left_only
44894892,STOCKTON A SUB,12,D,BRKR,,,,,left_only
44735103,RIO BRAVO SUB,22,D,BRKR,,,,,left_only
45037183,NEW HOPE SUB,12,D,BRKR,,,,,left_only
44329884,LE GRAND SUB,22,D,BRKR,,,,,left_only
40993689,STUART SUB,42,D,BRKR,,,,,left_only
43673721,SUISUN SUB,22,D,BRKR,,,,,left_only
42734508,LAMONT SUB,22,D,BRKR,,,,,left_only
43601522,LAMONT SUB,22,D,BRKR,,,,,left_only
42831539,DIXON SUB,22,D,BRKR,,,,,left_only
43686983,COALINGA #2 SUB,22,D,BRKR,,,,,left_only
45048502,BELMONT SUB,22,D,BRKR,,,,,left_only
42705718,HENRIETTA SUB,22,D,BRKR,,,,,left_only
44171509,CAMDEN SUB,22,D,BRKR,,,,,left_only
43240832,KESWICK SUB,22,D,BRKR,,,,,left_only
42736215,SANGER SUB,22,D,BRKR,,,,,left_only
43161525,BUENA VISTA SUB,22,D,BRKR,,,,,left_only
42748013,SAN LEANDRO U SUB,22,D,BRKR,,,,,left_only
42635441,CHARCA SUB,22,D,BRKR,,,,,left_only
45105608,TULARE LAKE SUB,12,D,BRKR,,,,,left_only
44196707,DAIRYLAND SUB,22,D,BRKR,,,,,left_only
45534806,SAN CARLOS SUB,12,D,BRKR,,,,,left_only
43684110,OLD RIVER SUB,22,D,BRKR,,,,,left_only
40993688,STUART SUB,42,D,BRKR,,,,,left_only
42745116,PEASE SUB,22,D,BRKR,,,,,left_only
40993684,STUART SUB,42,D,BRKR,,,,,left_only
43600620,SCHINDLER SUB,22,D,BRKR,,,,,left_only
44631726,TRIMBLE SUB,22,D,BRKR,,,,,left_only
45141252,DAIRYLAND SUB,12,D,BRKR,,,,,left_only
40993686,STUART SUB,42,D,BRKR,,,,,left_only
40993685,STUART SUB,42,D,BRKR,,,,,left_only
42688025,ARCATA SUB,22,D,BRKR,,,,,left_only
42830130,MADERA SUB,22,D,BRKR,,,,,left_only
43692407,ORO LOMA SUB,22,D,BRKR,,,,,left_only
45071917,VINA SUB,22,D,BRKR,,,,,left_only
42737615,HERDLYN SUB,22,D,BRKR,,,,,left_only
44825301,LERDO SUB,12,D,BRKR,,,,,left_only
42610394,EAST GRAND SUB,22,D,BRKR,,,,,left_only
42626965,CORCORAN SUB,22,D,BRKR,,,,,left_only
44329456,LE GRAND SUB,22,D,BRKR,,,,,left_only
42739933,BARRY SUB,22,D,BRKR,,,,,left_only
43137552,PETALUMA C SUB,22,D,BRKR,,,,,left_only
45594393,BELLE HAVEN SUB,22,D,BRKR,,,,,left_only
45249906,EDES SUB,12,D,BRKR,,,,,left_only
45604907,BELLE HAVEN SUB,22,D,BRKR,,,,,left_only
45739484,SAN CARLOS SUB,12,D,BRKR,,,,,left_only
45753972,SAN CARLOS SUB,12,D,BRKR,,,,,left_only
45674872,SAN CARLOS SUB,12,D,BRKR,,,,,left_only
45605530,SAN CARLOS SUB,12,D,BRKR,,,,,left_only
45727088,BELLE HAVEN SUB,12,D,BRKR,,,,,left_only
45696672,BELLE HAVEN SUB,12,D,BRKR,,,,,left_only
43184142,ORO LOMA SUB,22,D,BRKR,,,,,left_only
44879890,ANITA SUB,22,D,BRKR,,,,,left_only
44825315,LERDO SUB,12,D,BRKR,,,,,left_only
42635444,CHARCA SUB,22,D,BRKR,,,,,left_only
43600624,SCHINDLER SUB,22,D,BRKR,,,,,left_only
45037185,NEW HOPE SUB,12,D,BRKR,,,,,left_only
42620860,TERMINOUS SUB,22,D,BRKR,,,,,left_only
43600622,SCHINDLER SUB,22,D,BRKR,,,,,left_only
42739932,BARRY SUB,22,D,BRKR,,,,,left_only
44144218,SEMITROPIC SUB,22,D,BRKR,,,,,left_only
45470375,KNIGHTS LANDING SUB,22,D,BRKR,,,,,left_only
43184133,ORO LOMA SUB,22,D,BRKR,,,,,left_only
43600386,OLD KEARNEY SUB,22,D,BRKR,,,,,left_only
43203921,EUREKA A SUB,22,D,BRKR,,,,,left_only
42739931,BARRY SUB,22,D,BRKR,,,,,left_only
44997901,ORICK SUB,22,D,BRKR,,,,,left_only
42780695,OROSI SUB,22,D,BRKR,,,,,left_only
42627143,DEEPWATER SUB,22,D,BRKR,,,,,left_only
42618639,FORT SEWARD SUB,22,D,BRKR,,,,,left_only
44701460,SPENCE SUB,22,D,BRKR,,,,,left_only
44696223,SHAFTER SUB,22,D,BRKR,,,,,left_only
44606099,EL PECO SUB,12,D,BRKR,,,,,left_only
42622782,CARUTHERS SUB,22,D,BRKR,,,,,left_only
42676475,CARUTHERS SUB,22,D,BRKR,,,,,left_only
44696222,SHAFTER SUB,22,D,BRKR,,,,,left_only
44865813,SMYRNA SUB,22,D,BRKR,,,,,left_only
45237364,SANTA NELLA SUB,22,D,BRKR,,,,,left_only
42732345,GOOSE LAKE SUB,22,D,BRKR,,,,,left_only
40993691,STUART SUB,42,D,BRKR,,,,,left_only
44879893,ANITA SUB,22,D,BRKR,,,,,left_only
44865810,SMYRNA SUB,22,D,BRKR,,,,,left_only
42640845,DINUBA SUB,22,D,BRKR,,,,,left_only
43190372,FAIRHAVEN SUB,22,D,BRKR,,,,,left_only
42838916,TEJON SUB,22,D,BRKR,,,,,left_only
42708927,MCKITTRICK SUB,22,D,BRKR,,,,,left_only
42691915,MIDDLETOWN SUB,22,D,BRKR,,,,,left_only
45101449,WATSONVILLE SUB,22,D,BRKR,,,,,left_only
42631604,TUPMAN SUB,22,D,BRKR,,,,,left_only
43684108,OLD RIVER SUB,22,D,BRKR,,,,,left_only
42687465,CANTUA SUB,22,D,BRKR,,,,,left_only
42831507,MCFARLAND SUB,22,D,BRKR,,,,,left_only
44701462,SPENCE SUB,22,D,BRKR,,,,,left_only
45105610,TULARE LAKE SUB,12,D,BRKR,,,,,left_only
44612865,MAPLE CREEK SUB,22,D,BRKR,,,,,left_only
42838678,SMYRNA SUB,22,D,BRKR,,,,,left_only
42703355,STROUD SUB,22,D,BRKR,,,,,left_only
42615228,CANTUA SUB,32,D,BRKR,,,,,left_only
43593118,BLACKWELL SUB,22,D,BRKR,,,,,left_only
45237464,SANTA NELLA SUB,22,D,BRKR,,,,,left_only
44231049,MAXWELL SUB,22,D,BRKR,,,,,left_only
44642674,MCFARLAND SUB,22,D,BRKR,,,,,left_only
42646221,MARICOPA SUB,22,D,BRKR,,,,,left_only
42618640,FORT SEWARD SUB,22,D,BRKR,,,,,left_only
42670442,COPUS SUB,22,D,BRKR,,,,,left_only
43683510,LAKEVIEW SUB,22,D,BRKR,,,,,left_only
44712683,ARANA SUB,22,D,BRKR,,,,,left_only
44865808,SMYRNA SUB,22,D,BRKR,,,,,left_only
40990889,LAWNDALE SUB,42,D,BRKR,,,,,left_only
40990888,LAWNDALE SUB,42,D,BRKR,,,,,left_only
42710523,SAUSALITO SUB,22,D,BRKR,,,,,left_only
40993690,STUART SUB,42,D,BRKR,,,,,left_only
42751496,PETALUMA A SUB,22,D,BRKR,,,,,left_only
42675494,TRACY SUB,22,D,BRKR,,,,,left_only
42710524,SAUSALITO SUB,22,D,BRKR,,,,,left_only
